image_id,weight
622,2.6122216672215286
623,2.303245014858602
624,1.8950972367109162
628,1.8950972367109162
630,1.8738632115673557
635,1.961508242286281
636,1.8950972367109162
638,1.9774337611439514
642,2.3076721615241875
644,2.0748144448143524
650,1.9774337611439514
652,2.5384481076827914
657,2.171322927533187
665,2.0
668,2.0
670,2.540529878234022
671,1.8950972367109162
674,2.4840744811423296
679,2.3120993081897727
683,2.3061108336107643
686,2.171322927533187
688,2.3076721615241875
696,2.3182891740959675
697,2.4156764349394004
702,2.5384481076827914
705,2.4807541211431405
708,2.436931605783678
713,2.4807541211431405
715,2.3182891740959675
716,2.4807541211431405
718,2.290185314753094
720,1.961508242286281
724,2.3076721615241875
729,2.1553974086755168
730,2.1553974086755168
732,2.171322927533187
734,1.8950972367109162
735,1.8950972367109162
736,1.8738632115673557
738,1.8738632115673557
740,1.8738632115673557
741,1.8738632115673557
742,1.8738632115673557
746,2.181947008915161
749,2.171322927533187
754,2.169206593829025
756,2.1553974086755168
758,2.3076721615241875
762,2.3182891740959675
764,2.3076721615241875
775,1.8950972367109162
776,1.8950972367109162
783,2.181947008915161
784,2.053580419670792
785,1.961508242286281
786,1.9774337611439514
789,2.3243179269404135
798,2.5
800,2.3182891740959675
804,2.171322927533187
807,2.3243179269404135
809,1.9681489622846595
813,1.8950972367109162
818,2.4807541211431405
819,2.1553974086755168
821,2.0
824,1.342645855066374
832,2.526790209835396
836,2.4065761384493034
837,2.436931605783678
838,2.569206593829025
839,2.303245014858602
842,2.4840744811423296
843,2.3370583420265496
844,2.3370583420265496
850,2.3243179269404135
856,2.181947008915161
862,2.4807541211431405
864,2.4156764349394004
868,2.1553974086755168
871,2.171322927533187
872,2.181947008915161
873,1.6122216672215286
878,2.181947008915161
879,2.171322927533187
882,2.181947008915161
894,3.0
901,1.6365783481919352
902,2.3076721615241875
903,2.3182891740959675
905,2.526790209835396
907,2.3061108336107643
911,2.0
912,2.3120993081897727
926,2.526790209835396
927,2.3076721615241875
938,2.3182891740959675
939,2.4065761384493034
941,2.432148251802475
945,2.3076721615241875
947,2.5943916084303393
950,2.181947008915161
952,2.181947008915161
953,2.169206593829025
955,2.4840744811423296
959,2.3182891740959675
961,2.290185314753094
962,1.961508242286281
966,2.4448886668886116
967,2.290185314753094
969,2.432148251802475
971,2.3076721615241875
972,2.290185314753094
976,2.3061108336107643
980,2.181947008915161
984,2.3182891740959675
985,2.436931605783678
986,2.3370583420265496
987,1.8950972367109162
989,1.0
990,2.4156764349394004
991,2.5
992,1.6365783481919352
993,2.181947008915161
998,1.9774337611439514
1003,2.171322927533187
1009,2.3182891740959675
1011,1.9774337611439514
1015,1.9774337611439514
1016,2.3370583420265496
1019,2.181947008915161
1022,2.3061108336107643
1028,2.3182891740959675
1029,1.8738632115673557
1030,2.169206593829025
1032,2.3333333333333335
1033,2.290185314753094
1037,2.3370583420265496
1038,1.9774337611439514
1042,2.3333333333333335
1043,2.171322927533187
1046,2.0748144448143524
1047,2.171322927533187
1049,1.8950972367109162
1050,2.4448886668886116
1051,2.3120993081897727
1055,2.3333333333333335
1062,2.4065761384493034
1064,2.4807541211431405
1065,2.3076721615241875
1075,2.3182891740959675
1076,2.171322927533187
1082,2.181947008915161
1087,2.436931605783678
1097,2.181947008915161
1099,2.3370583420265496
1101,2.169206593829025
1106,2.3370583420265496
1110,2.3370583420265496
1112,2.671322927533187
1115,2.4065761384493034
1118,2.5173699478145815
1130,2.5
1133,2.4475486183554582
1137,2.4840744811423296
1139,2.436931605783678
1140,2.436931605783678
1142,2.3243179269404135
1144,2.4065761384493034
1152,2.181947008915161
1153,2.4475486183554582
1156,2.4156764349394004
1161,2.4807541211431405
1162,2.3076721615241875
1163,2.5173699478145815
1167,2.4475486183554582
1169,2.3182891740959675
1170,2.3370583420265496
1181,2.5173699478145815
1188,2.169206593829025
1190,2.3076721615241875
1193,2.3182891740959675
1196,2.3076721615241875
1201,2.4156764349394004
1205,2.3076721615241875
1211,2.3182891740959675
1215,2.4807541211431405
1216,2.4807541211431405
1217,2.3182891740959675
1222,2.3076721615241875
1224,2.4065761384493034
1225,2.3076721615241875
1228,2.4156764349394004
1231,2.171322927533187
1237,2.5264702443046785
1239,2.4065761384493034
1240,2.4065761384493034
1241,2.181947008915161
1247,2.5173699478145815
1250,1.961508242286281
1251,2.4065761384493034
1255,2.4156764349394004
1261,2.4065761384493034
1264,2.4065761384493034
1266,2.4807541211431405
1272,2.5173699478145815
1275,2.436931605783678
1280,2.5173699478145815
1281,2.4065761384493034
1283,2.4840744811423296
1285,2.4156764349394004
1290,2.436931605783678
1298,2.3076721615241875
1307,2.3182891740959675
1310,2.4065761384493034
1311,2.4065761384493034
1312,2.4807541211431405
1315,2.526790209835396
1316,2.4475486183554582
1320,2.4065761384493034
1324,2.4807541211431405
1331,2.3243179269404135
1333,2.3182891740959675
1335,2.4807541211431405
1343,2.4807541211431405
1346,2.5384481076827914
1349,2.4807541211431405
1357,2.4807541211431405
1359,2.4156764349394004
1360,2.4065761384493034
1361,2.4065761384493034
1369,2.4156764349394004
1370,2.5173699478145815
1372,2.3370583420265496
1373,2.4807541211431405
1383,2.3182891740959675
1385,2.5384481076827914
1394,2.4887168805719755
1396,2.4807541211431405
1398,2.3182891740959675
1399,2.4065761384493034
1402,2.4807541211431405
1406,1.9774337611439514
1409,2.169206593829025
1412,2.537407222407176
1414,2.181947008915161
1415,3.0
1416,2.4448886668886116
1418,2.0
1419,1.0
1423,2.0
1426,2.181947008915161
1429,1.9548675222879026
1430,2.8061108336107643
1432,2.0748144448143524
1437,2.181947008915161
1439,2.3182891740959675
1440,2.3076721615241875
1442,1.9774337611439514
1444,2.4807541211431405
1448,2.3076721615241875
1456,1.6122216672215286
1457,2.169206593829025
1459,2.561763903377583
1470,2.171322927533187
1471,2.3333333333333335
1472,2.181947008915161
1477,1.9774337611439514
1483,2.169206593829025
1484,2.4807541211431405
1485,2.3076721615241875
1486,2.3243179269404135
1487,1.9774337611439514
1488,1.8950972367109162
1489,2.3076721615241875
1491,2.4065761384493034
1493,2.4065761384493034
1494,2.3076721615241875
1495,2.3061108336107643
1499,2.181947008915161
1500,2.3333333333333335
1503,2.4156764349394004
1506,2.432148251802475
1509,2.3370583420265496
1510,2.169206593829025
1512,2.181947008915161
1513,2.3182891740959675
1519,2.181947008915161
1520,1.8950972367109162
1521,1.8950972367109162
1522,1.8738632115673557
1526,2.4156764349394004
1527,2.432148251802475
1530,2.741481111481019
1543,2.3182891740959675
1547,2.4448886668886116
1553,2.169206593829025
1554,2.3243179269404135
1558,1.8950972367109162
1561,2.171322927533187
1562,2.171322927533187
1563,1.8738632115673557
1564,2.0748144448143524
1565,1.342645855066374
1570,2.3120993081897727
1572,2.3182891740959675
1575,2.290185314753094
1584,2.181947008915161
1586,2.4156764349394004
1588,2.169206593829025
1591,2.181947008915161
1594,2.6
1601,2.169206593829025
1608,2.4448886668886116
1615,2.169206593829025
1616,1.9774337611439514
1622,2.3333333333333335
1626,1.961508242286281
1630,1.8950972367109162
1631,2.171322927533187
1634,1.342645855066374
1636,1.685291710132748
1638,2.1553974086755168
1644,2.181947008915161
1653,2.1553974086755168
1655,2.0748144448143524
1662,2.3333333333333335
1664,2.3061108336107643
1666,2.181947008915161
1669,2.0
1671,2.436931605783678
1675,2.4065761384493034
1676,2.169206593829025
1677,1.961508242286281
1678,2.171322927533187
1683,2.3076721615241875
1685,2.4065761384493034
1688,2.3243179269404135
1690,2.303245014858602
1698,2.3076721615241875
1701,2.4065761384493034
1703,2.171322927533187
1704,2.181947008915161
1707,2.5943916084303393
1710,2.4156764349394004
1713,2.171322927533187
1714,2.5384481076827914
1719,2.5846032969145125
1720,2.169206593829025
1729,2.3333333333333335
1731,1.0
1734,2.0
1753,2.4887168805719755
1758,2.4807541211431405
1764,2.4807541211431405
1765,2.4156764349394004
1768,2.181947008915161
1771,2.3076721615241875
1774,2.169206593829025
1775,2.0748144448143524
1776,2.181947008915161
1780,2.581947008915161
1786,1.8950972367109162
1788,2.3426458550663742
1794,2.436931605783678
1795,2.3076721615241875
1796,1.0
1799,2.4065761384493034
1801,2.4156764349394004
1802,1.9774337611439514
1803,2.3243179269404135
1808,2.0748144448143524
1811,2.171322927533187
1812,1.8950972367109162
1821,2.169206593829025
1823,2.169206593829025
1827,2.181947008915161
1840,1.9774337611439514
1841,2.181947008915161
1843,2.169206593829025
1844,2.169206593829025
1858,2.4065761384493034
1869,2.181947008915161
1872,2.3076721615241875
1876,2.3120993081897727
1877,1.8950972367109162
1880,2.5872595849138635
1885,2.3182891740959675
1891,2.3182891740959675
1894,2.4156764349394004
1901,2.3182891740959675
1907,2.4448886668886116
1908,2.4156764349394004
1916,1.9774337611439514
1919,2.3370583420265496
1922,2.5
1923,2.171322927533187
1925,1.8950972367109162
1930,1.0
1935,1.342645855066374
1937,2.0
1943,2.561763903377583
1944,1.9774337611439514
1949,1.9774337611439514
1950,2.0
1952,2.9681489622846593
1953,2.7202470863374586
1954,2.169206593829025
1955,2.3076721615241875
1956,2.540529878234022
1958,2.540529878234022
1959,2.540529878234022
1968,2.3426458550663742
1969,1.8950972367109162
1975,2.0748144448143524
1978,2.181947008915161
1982,2.171322927533187
1989,2.171322927533187
1992,2.181947008915161
2000,1.8950972367109162
2002,2.436931605783678
2009,2.3182891740959675
2010,2.5
2019,1.8950972367109162
2026,1.961508242286281
2030,1.9774337611439514
2033,1.9774337611439514
2034,2.181947008915161
2038,1.8950972367109162
2039,1.0
2041,1.0
2042,2.0
2045,2.0
2054,1.342645855066374
2058,1.342645855066374
2060,2.303245014858602
2061,2.0
2062,2.3182891740959675
2067,2.741481111481019
2080,2.169206593829025
2085,2.3076721615241875
2095,1.8950972367109162
2097,1.8950972367109162
2101,2.3333333333333335
2110,2.1553974086755168
2112,1.342645855066374
2113,2.3426458550663742
2121,1.8950972367109162
2124,1.8950972367109162
2131,2.5
2134,1.8950972367109162
2137,2.181947008915161
2140,2.0748144448143524
2144,2.3061108336107643
2146,2.0748144448143524
2149,2.0
2153,2.5
2154,2.3061108336107643
2157,2.3370583420265496
2162,2.3333333333333335
2163,2.0
2165,2.0
2167,2.0
2168,2.3076721615241875
2171,2.3076721615241875
2179,2.3076721615241875
2180,2.3076721615241875
2183,2.4065761384493034
2184,2.4065761384493034
2194,2.171322927533187
2196,1.9774337611439514
2202,1.9774337611439514
2203,2.181947008915161
2207,2.171322927533187
2214,1.961508242286281
2217,2.171322927533187
2219,2.303245014858602
2223,2.171322927533187
2231,2.3061108336107643
2232,2.0748144448143524
2236,2.4774337611439514
2245,2.0748144448143524
2247,2.169206593829025
2258,2.5384481076827914
2259,2.4807541211431405
2262,2.4065761384493034
2265,2.3061108336107643
2266,2.537407222407176
2267,2.8061108336107643
2269,2.4065761384493034
2279,2.7702649391170113
2280,2.5
2281,2.3076721615241875
2293,2.169206593829025
2297,2.1553974086755168
2298,2.1553974086755168
2300,2.1553974086755168
2301,2.3076721615241875
2304,2.3061108336107643
2307,2.169206593829025
2309,2.3061108336107643
2310,2.0748144448143524
2313,1.342645855066374
2318,1.9774337611439514
2320,2.181947008915161
2321,2.526790209835396
2329,1.9774337611439514
2331,2.432148251802475
2332,2.526790209835396
2335,2.4065761384493034
2338,1.6122216672215286
2339,2.3333333333333335
2342,2.0748144448143524
2348,2.181947008915161
2349,1.8738632115673557
2351,2.5872595849138635
2352,2.545526116063978
2354,2.181947008915161
2356,2.537407222407176
2357,2.3061108336107643
2361,2.1553974086755168
2363,2.169206593829025
2366,2.290185314753094
2372,2.3120993081897727
2374,2.053580419670792
2377,2.4156764349394004
2379,2.181947008915161
2380,2.169206593829025
2383,1.6365783481919352
2388,2.181947008915161
2393,2.3243179269404135
2394,2.181947008915161
2397,2.3182891740959675
2398,2.3243179269404135
2407,2.4840744811423296
2411,2.181947008915161
2412,2.3182891740959675
2425,2.181947008915161
2427,2.169206593829025
2431,2.3243179269404135
2433,2.3076721615241875
2435,2.3182891740959675
2439,2.4065761384493034
2444,1.9774337611439514
2447,2.181947008915161
2449,2.3076721615241875
2450,1.9774337611439514
2452,2.4065761384493034
2456,2.3076721615241875
2457,2.3076721615241875
2458,2.3076721615241875
2462,2.3061108336107643
2473,2.290185314753094
2477,2.7202470863374586
2492,1.8738632115673557
2497,2.3076721615241875
2498,2.4065761384493034
2501,2.4807541211431405
2506,1.6365783481919352
2514,2.3120993081897727
2517,1.342645855066374
2518,2.432148251802475
2519,2.4448886668886116
2522,2.526790209835396
2523,2.4448886668886116
2527,1.9548675222879026
2534,2.171322927533187
2540,1.0
2548,2.171322927533187
2552,1.9681489622846595
2560,2.3182891740959675
2561,2.3182891740959675
2573,2.4807541211431405
2583,2.432148251802475
2585,1.8738632115673557
2586,1.8738632115673557
2591,2.3370583420265496
2593,1.8950972367109162
2596,2.181947008915161
2599,2.181947008915161
2607,1.8738632115673557
2609,2.3243179269404135
2611,2.171322927533187
2613,2.3182891740959675
2621,2.6
2624,2.3182891740959675
2634,2.4065761384493034
2635,2.3076721615241875
2641,2.290185314753094
2645,1.8950972367109162
2647,2.171322927533187
2650,2.3333333333333335
2655,2.0748144448143524
2657,2.0748144448143524
2661,2.3120993081897727
2669,1.342645855066374
2670,2.3333333333333335
2677,2.0748144448143524
2680,2.181947008915161
2683,2.0748144448143524
2688,1.6365783481919352
2692,2.5173699478145815
2696,2.0
2706,2.3182891740959675
2707,2.3076721615241875
2711,2.181947008915161
2713,1.0
2715,2.3243179269404135
2724,1.961508242286281
2725,2.0748144448143524
2727,2.0
2728,2.3333333333333335
2731,2.171322927533187
2734,2.290185314753094
2735,1.8950972367109162
2736,1.9774337611439514
2739,2.181947008915161
2742,2.3120993081897727
2748,2.0748144448143524
2751,2.936297924569319
2752,1.6365783481919352
2755,1.9774337611439514
2762,2.4840744811423296
2767,2.1553974086755168
2772,2.436931605783678
2773,2.3076721615241875
2781,2.181947008915161
2783,2.3182891740959675
2786,2.4065761384493034
2789,2.3370583420265496
2792,2.3333333333333335
2794,3.0
2796,2.3243179269404135
2797,2.3243179269404135
2798,2.169206593829025
2806,2.3076721615241875
2807,2.3076721615241875
2813,1.6365783481919352
2815,2.169206593829025
2816,2.3120993081897727
2821,1.961508242286281
2822,1.8950972367109162
2836,2.3370583420265496
2838,1.8950972367109162
2841,2.3076721615241875
2847,1.9774337611439514
2861,2.4065761384493034
2866,2.3182891740959675
2867,2.4065761384493034
2874,2.569206593829025
2876,2.4065761384493034
2877,2.181947008915161
2878,2.3243179269404135
2884,2.0
2885,2.3333333333333335
2886,2.4065761384493034
2892,2.3076721615241875
2893,2.3182891740959675
2894,2.4065761384493034
2896,2.4065761384493034
2897,2.3370583420265496
2900,2.3182891740959675
2901,2.0748144448143524
2908,2.3333333333333335
2909,2.5
2915,2.3076721615241875
2917,2.3182891740959675
2921,2.4156764349394004
2929,2.432148251802475
2930,2.4887168805719755
2932,2.3370583420265496
2940,2.6
2941,1.961508242286281
2943,2.3076721615241875
2947,2.3182891740959675
2949,2.4156764349394004
2951,2.3061108336107643
2953,1.8950972367109162
2957,2.3076721615241875
2959,2.169206593829025
2960,2.4065761384493034
2969,2.4065761384493034
2971,2.4156764349394004
2976,2.181947008915161
2977,2.4065761384493034
2980,1.8950972367109162
2981,2.3182891740959675
2987,1.8950972367109162
2991,2.1553974086755168
2993,2.3370583420265496
3000,2.169206593829025
3001,2.171322927533187
3007,2.181947008915161
3010,2.181947008915161
3011,1.9774337611439514
3013,2.171322927533187
3017,2.3243179269404135
3018,2.181947008915161
3024,2.181947008915161
3036,2.181947008915161
3040,2.545526116063978
3042,2.3182891740959675
3046,2.0748144448143524
3048,2.3182891740959675
3050,2.3333333333333335
3052,2.5
3053,2.4475486183554582
3058,2.3333333333333335
3059,2.0
3064,1.6122216672215286
3065,2.3333333333333335
3073,2.0748144448143524
3074,2.1553974086755168
3075,2.1553974086755168
3077,2.0
3087,2.171322927533187
3088,2.4887168805719755
3094,1.9681489622846595
3099,2.3061108336107643
3105,2.3243179269404135
3106,2.3061108336107643
3107,2.4156764349394004
3113,2.4156764349394004
3115,2.181947008915161
3116,2.5776987043377586
3122,2.181947008915161
3129,2.053580419670792
3131,2.3333333333333335
3136,2.1553974086755168
3139,1.8950972367109162
3144,2.169206593829025
3147,1.9774337611439514
3148,2.171322927533187
3155,2.436931605783678
3162,2.3076721615241875
3163,2.3426458550663742
3166,2.4065761384493034
3169,2.4807541211431405
3171,1.9774337611439514
3177,1.342645855066374
3178,2.0
3179,2.171322927533187
3181,1.8950972367109162
3184,2.3370583420265496
3200,2.4065761384493034
3206,2.4065761384493034
3207,2.5384481076827914
3208,2.4156764349394004
3209,2.181947008915161
3210,2.4156764349394004
3214,2.3076721615241875
3219,2.3076721615241875
3221,2.4065761384493034
3223,2.3243179269404135
3224,2.5384481076827914
3227,2.3076721615241875
3238,2.3061108336107643
3245,2.6122216672215286
3248,2.290185314753094
3253,2.0
3254,2.169206593829025
3257,2.432148251802475
3258,2.171322927533187
3259,2.0
3261,2.432148251802475
3265,2.1553974086755168
3269,2.3243179269404135
3271,2.3076721615241875
3274,2.436931605783678
3275,2.1553974086755168
3277,2.169206593829025
3280,2.3076721615241875
3284,2.053580419670792
3288,2.4840744811423296
3294,2.3120993081897727
3297,2.181947008915161
3298,2.181947008915161
3303,2.1553974086755168
3308,2.3370583420265496
3311,1.9681489622846595
3315,1.8950972367109162
3323,2.181947008915161
3325,2.3243179269404135
3328,1.9774337611439514
3332,2.432148251802475
3334,2.0
3346,2.1553974086755168
3347,1.9774337611439514
3348,2.3182891740959675
3350,2.4065761384493034
3355,2.3076721615241875
3364,2.171322927533187
3366,1.961508242286281
3369,2.3243179269404135
3371,2.540529878234022
3376,2.4065761384493034
3377,2.436931605783678
3379,2.3076721615241875
3381,2.181947008915161
3386,2.3243179269404135
3388,2.3076721615241875
3394,2.5384481076827914
3396,2.5872595849138635
3397,2.171322927533187
3399,1.0
3402,1.9681489622846595
3403,2.5
3404,2.0
3408,1.8950972367109162
3410,2.0748144448143524
3411,2.181947008915161
3415,2.169206593829025
3416,1.9774337611439514
3419,2.0748144448143524
3422,1.9774337611439514
3434,2.7142857142857144
3438,2.1553974086755168
3441,1.8950972367109162
3442,2.0
3450,2.3076721615241875
3458,2.3076721615241875
3459,2.3076721615241875
3460,2.3076721615241875
3461,2.4065761384493034
3462,2.4065761384493034
3464,2.3370583420265496
3468,2.181947008915161
3474,2.181947008915161
3481,2.3076721615241875
3482,2.181947008915161
3497,2.4807541211431405
3498,2.0
3511,2.1553974086755168
3515,2.0748144448143524
3516,2.741481111481019
3517,2.171322927533187
3518,2.171322927533187
3519,1.6365783481919352
3524,2.0
3525,2.436931605783678
3528,2.0748144448143524
3529,3.0
3531,2.436931605783678
3533,2.432148251802475
3540,2.6845268065569305
3541,2.4156764349394004
3544,2.4887168805719755
3555,2.181947008915161
3562,2.4807541211431405
3565,2.432148251802475
3569,2.4840744811423296
3570,2.3243179269404135
3575,2.169206593829025
3577,1.8738632115673557
3582,2.171322927533187
3584,2.1553974086755168
3597,2.181947008915161
3606,2.0
3608,2.4156764349394004
3609,2.3182891740959675
3615,2.436931605783678
3618,2.3243179269404135
3619,2.169206593829025
3621,2.4807541211431405
3623,1.961508242286281
3624,1.9681489622846595
3633,2.4448886668886116
3636,1.6122216672215286
3638,1.0
3639,2.741481111481019
3643,2.5
3646,2.3182891740959675
3648,2.3182891740959675
3649,2.4448886668886116
3655,2.4448886668886116
3668,1.8950972367109162
3674,2.290185314753094
3683,2.4448886668886116
3688,2.171322927533187
3696,2.3182891740959675
3697,2.3061108336107643
3698,2.3182891740959675
3702,2.4065761384493034
3703,1.9774337611439514
3706,2.3182891740959675
3708,2.3076721615241875
3710,2.3120993081897727
3722,1.342645855066374
3723,1.342645855066374
3727,1.8738632115673557
3732,2.4448886668886116
3733,2.3182891740959675
3736,2.3061108336107643
3737,2.4448886668886116
3739,2.432148251802475
3740,2.5872595849138635
3745,2.3182891740959675
3755,2.581947008915161
3759,2.4840744811423296
3769,2.9681489622846593
3773,2.4065761384493034
3774,2.3243179269404135
3776,2.4065761384493034
3778,2.4065761384493034
3781,2.4156764349394004
3792,2.461508242286281
3794,1.9774337611439514
3796,2.4807541211431405
3797,2.4156764349394004
3799,2.3182891740959675
3801,2.624621070522452
3803,2.3076721615241875
3811,2.526790209835396
3815,2.436931605783678
3819,2.4807541211431405
3826,2.4065761384493034
3829,2.3076721615241875
3830,2.3076721615241875
3833,2.5384481076827914
3834,2.4807541211431405
3835,2.4065761384493034
3849,2.4807541211431405
3852,2.171322927533187
3855,2.4807541211431405
3856,2.3076721615241875
3859,2.4807541211431405
3866,2.3182891740959675
3868,2.4065761384493034
3869,2.0
3878,2.0
3881,2.3076721615241875
3883,2.436931605783678
3884,2.4887168805719755
3887,2.4065761384493034
3891,1.8950972367109162
3902,2.171322927533187
3904,2.436931605783678
3909,2.3182891740959675
3910,2.4156764349394004
3912,2.3182891740959675
3914,2.3061108336107643
3921,2.436931605783678
3926,2.3076721615241875
3938,1.8950972367109162
3939,2.7202470863374586
3943,1.8738632115673557
3947,1.961508242286281
3949,2.6560496540948866
3952,2.436931605783678
3964,2.4156764349394004
3965,2.4065761384493034
3974,2.181947008915161
3975,2.4475486183554582
3977,2.169206593829025
3979,2.3182891740959675
3983,2.4807541211431405
3984,2.4065761384493034
3988,2.3243179269404135
3992,2.4807541211431405
3993,2.4065761384493034
3997,2.3076721615241875
4000,2.3076721615241875
4002,2.4065761384493034
4005,2.3076721615241875
4010,2.290185314753094
4011,1.9774337611439514
4014,1.9774337611439514
4015,1.8738632115673557
4019,2.169206593829025
4023,2.3182891740959675
4024,1.8950972367109162
4026,2.181947008915161
4028,1.8950972367109162
4031,2.3182891740959675
4032,1.8950972367109162
4033,2.181947008915161
4035,1.8950972367109162
4036,2.3370583420265496
4037,2.4448886668886116
4038,2.3370583420265496
4045,1.342645855066374
4051,2.0
4059,2.1553974086755168
4062,2.4840744811423296
4070,2.181947008915161
4072,2.6
4075,2.5872595849138635
4079,2.4156764349394004
4081,2.671322927533187
4085,2.3182891740959675
4086,2.3182891740959675
4093,2.3182891740959675
4096,2.3243179269404135
4099,1.9774337611439514
4100,2.1553974086755168
4101,2.171322927533187
4107,1.8950972367109162
4115,2.0
4117,1.8950972367109162
4118,2.290185314753094
4127,2.3333333333333335
4130,2.171322927533187
4132,1.0
4133,2.561763903377583
4138,2.3076721615241875
4139,2.5384481076827914
4141,1.0
4147,1.0
4149,2.0
4152,1.342645855066374
4157,1.6365783481919352
4162,2.4840744811423296
4165,2.432148251802475
4166,2.3061108336107643
4168,2.4475486183554582
4178,1.9774337611439514
4182,2.169206593829025
4189,2.3243179269404135
4194,1.9774337611439514
4199,2.3333333333333335
4201,1.342645855066374
4202,2.0
4209,1.9681489622846595
4211,1.8950972367109162
4216,2.0
4223,2.4840744811423296
4225,2.3120993081897727
4226,2.3333333333333335
4229,2.0748144448143524
4233,2.5
4239,2.561763903377583
4243,1.9774337611439514
4244,2.4448886668886116
4252,2.581947008915161
4254,2.171322927533187
4258,2.432148251802475
4259,2.1553974086755168
4263,1.961508242286281
4264,2.053580419670792
4269,2.169206593829025
4271,2.053580419670792
4272,1.961508242286281
4275,2.181947008915161
4279,2.3333333333333335
4280,2.181947008915161
4284,2.181947008915161
4285,2.4065761384493034
4289,2.4887168805719755
4292,2.181947008915161
4293,1.0
4299,2.3061108336107643
4301,2.181947008915161
4302,2.0
4304,2.0748144448143524
4308,2.9681489622846593
4309,2.1553974086755168
4310,2.169206593829025
4313,2.4065761384493034
4318,2.1553974086755168
4322,2.4065761384493034
4325,2.4807541211431405
4327,2.4807541211431405
4329,2.4065761384493034
4335,2.4065761384493034
4341,2.3182891740959675
4345,2.5384481076827914
4348,2.3182891740959675
4364,2.181947008915161
4365,2.4156764349394004
4367,2.4156764349394004
4371,2.4065761384493034
4378,1.9774337611439514
4380,2.224443334443057
4382,2.171322927533187
4383,2.3426458550663742
4384,2.171322927533187
4385,1.8950972367109162
4386,2.171322927533187
4388,1.8950972367109162
4389,2.3182891740959675
4393,1.8950972367109162
4396,2.0
4397,1.342645855066374
